Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,Owner Group,Status,Alternative Fuel Types,SOx Scrubber Status,Eco - Electronic Engine
Container,Isla Bella,"3,100",TEU,"33,127","34,329",United States,2015,10,Gen. Dynamics NASSCO,Saltchuk Resources,In Service,LNG,,Eco – Electronic Engine Modern
Container,Perla Del Caribe,"3,100",TEU,"33,127","34,329",United States,2016,1,Gen. Dynamics NASSCO,Saltchuk Resources,In Service,LNG,,Eco – Electronic Engine Modern
Container,Manoa,"3,027",TEU,"30,825","37,811",United States,1982,,Avondale SY,Matson Inc,In Service,,Fitted,
Container,Mokihana,"3,027",TEU,"30,825","37,811",United States,1983,3,Avondale SY,Matson Inc,In Service,,,
Container,Mahimahi,"3,027",TEU,"30,825","40,627",United States,1982,12,Avondale SY,Matson Inc,Idle,,,
Container,Stralsund,"3,405",TEU,"30,500","39,753",Marshall Islands,2014,9,Rongcheng Shenfei,Nordic Hamburg,In Service,,Fitted,Eco – Electronic Engine
Container,Agamemnon,"7,943",TEU,"103,773","89,776",Liberia,2007,1,Daewoo (DSME),Capital Maritime,In Service,,Fitted,Eco – Electronic Engine
Container,Archimidis,"7,943",TEU,"103,717","89,776",Liberia,2006,5,Daewoo (DSME),Capital Maritime,In Service,,Fitted,Eco – Electronic Engine
Container,Dalian Express,"7,179",TEU,"100,019","88,493",Germany,2001,10,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,
Container,Yantian Express,"7,179",TEU,"100,019","88,493",Germany,2002,3,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,Fitted,
Container,Ningbo Express,"7,179",TEU,"100,019","88,493",Germany,2002,10,Hyundai HI (Ulsan),Hapag-Lloyd,Idle,,,
Container,Berlin Express,"7,179",TEU,"100,019","88,493",Germany,2003,3,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,
Container,GSL Kalliopi,"7,849",TEU,"93,728","83,133",Liberia,2004,10,Hyundai HI (Ulsan),Global Ship Lease,In Service,,,
Container,MSC Yokohama,"7,849",TEU,"93,659","83,133",Liberia,2004,12,Hyundai HI (Ulsan),MSC,In Service,,,
Container,GSL Grania,"7,849",TEU,"93,643","83,133",Liberia,2004,9,Hyundai HI (Ulsan),Global Ship Lease,In Service,,,
Container,MSC Vancouver,"7,849",TEU,"93,638","83,133",Liberia,2004,11,Hyundai HI (Ulsan),MSC,In Service,,,
Container,Seamax Norwalk,"7,831",TEU,"93,594","82,794",Marshall Islands,2005,7,Hyundai HI (Ulsan),MC Seamax Shipping,In Service,,,
Container,Santa Catarina,"7,154",TEU,"93,592","85,676",Danish Int'l Register,2011,3,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,GSL Eleni,"7,849",TEU,"93,572","83,133",Liberia,2004,7,Hyundai HI (Ulsan),Global Ship Lease,In Service,,,
Container,Maersk Kowloon,"7,455",TEU,"93,558","82,794",Liberia,2005,8,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Baltic Bridge,"7,455",TEU,"93,558","82,794",Marshall Islands,2005,9,Hyundai HI (Ulsan),Sinokor Merchant,In Service,,Fitted,
Container,President Kennedy,"7,455",TEU,"93,558","82,794",United States,2005,11,Hyundai HI (Ulsan),CMA CGM,In Service,,,
Container,President Eisenhower,"7,455",TEU,"93,558","82,794",United States,2005,12,Hyundai HI (Ulsan),CMA CGM,Idle,,,
Container,Santa Cruz,"7,154",TEU,"93,551","85,676",Danish Int'l Register,2011,4,Daewoo (DSME),A.P. Moller,Idle,,,Eco – Electronic Engine
Container,Santa Clara,"7,154",TEU,"93,551","85,676",Danish Int'l Register,2010,10,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Isabel,"7,154",TEU,"93,551","85,676",Danish Int'l Register,2010,12,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Ursula,"7,090",TEU,"93,430","86,601",Danish Int'l Register,2012,3,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Rita,"7,090",TEU,"93,404","85,676",Danish Int'l Register,2011,5,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Rosa,"7,090",TEU,"93,404","85,676",Danish Int'l Register,2011,7,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Teresa,"7,090",TEU,"93,404","85,676",Danish Int'l Register,2011,9,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Santa Barbara,"7,090",TEU,"92,915","86,601",Danish Int'l Register,2012,5,Daewoo (DSME),A.P. Moller,Idle,,,Eco – Electronic Engine
Container,Santa Ines,"7,090",TEU,"92,910","86,601",Danish Int'l Register,2012,6,Daewoo (DSME),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Emirates Wafa,"6,765",TEU,"91,110","73,934",Liberia,2006,11,Hyundai HI (Ulsan),Peter Dohle,In Service,,,Eco – Electronic Engine
Container,Maersk Puelo,"6,541",TEU,"91,110","73,934",Panama,2006,11,Hyundai HI (Ulsan),Nissen Kaiun,In Service,,,Eco – Electronic Engine
Container,Emirates Sana,"6,765",TEU,"91,110","73,934",Liberia,2006,11,Hyundai HI (Ulsan),Peter Dohle,In Service,,,Eco – Electronic Engine
Container,Palena,"6,765",TEU,"91,110","73,934",Liberia,2006,12,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Emirates Dana,"6,765",TEU,"91,110","73,934",Liberia,2007,1,Hyundai HI (Ulsan),Peter Dohle,In Service,,,Eco – Electronic Engine
Container,Kure,"7,403",TEU,"90,456","81,488",Liberia,1996,1,Odense Lindo,Costamare Shipping,In Service,,,
Container,Maersk Kotka,"7,403",TEU,"90,456","81,488",Liberia,1996,4,Odense Lindo,Costamare Shipping,In Service,,,
Container,Maersk Kleven,"7,403",TEU,"90,456","81,488",Liberia,1996,8,Odense Lindo,Costamare Shipping,In Service,,,
Container,Maersk Karlskrona,"7,403",TEU,"90,456","81,488",Liberia,1996,11,Odense Lindo,Costamare Shipping,In Service,,,
Container,Astrid Schulte,"7,241",TEU,"90,443","75,582",Isle of Man,2009,6,Hyundai HI (Ulsan),Schulte Group,In Service,,,
Container,Wan Hai 721,"7,241",TEU,"90,443","75,582",Singapore,2009,8,Hyundai HI (Ulsan),Wan Hai Lines,In Service,,,
Container,Anton Schulte,"7,241",TEU,"90,443","75,582",Malta,2009,9,Hyundai HI (Ulsan),Schulte Group,In Service,,,
Container,Maersk Kiel,"6,690",TEU,"88,669","80,942",Hong Kong,1998,4,I.H.I. (Kure),A.P. Moller,In Service,,,
Container,Maersk Kalmar,"6,690",TEU,"88,669","80,942",Liberia,1998,6,I.H.I. (Kure),Technomar Shipping,In Service,,,
Container,Maersk Karachi,"6,690",TEU,"88,669","80,942",Hong Kong,1998,9,I.H.I. (Kure),A.P. Moller,In Service,,,
Container,Maersk Kimi,"6,690",TEU,"88,669","80,942",Liberia,1998,11,I.H.I. (Kure),Technomar Shipping,In Service,,,
Container,Maersk Serangoon,"6,478",TEU,"87,624","79,702",Singapore,2007,5,Hyundai HI (Ulsan),A.P. Moller,In Service,Biofuel,,Eco – Electronic Engine
Container,Maersk Semakau,"6,478",TEU,"87,621","79,702",Singapore,2007,8,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Sentosa,"6,478",TEU,"87,618","79,702",United States,2007,5,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Senang,"6,478",TEU,"87,608","79,702",Singapore,2007,7,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Sembawang,"6,478",TEU,"87,606","79,702",Singapore,2007,6,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Seletar,"6,478",TEU,"87,545","79,702",United States,2007,5,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Sebarok,"6,478",TEU,"87,534","79,702",Singapore,2007,6,Hyundai HI (Ulsan),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Klaipeda,"6,802",TEU,"87,343","80,654",Marshall Islands,2001,2,Hyundai HI (Ulsan),A.P. Moller,In Service,,,
Container,Maersk Kyrenia,"6,802",TEU,"87,343","80,654",Marshall Islands,2001,3,Hyundai HI (Ulsan),A.P. Moller,In Service,,,
Container,Maersk Kampala,"6,802",TEU,"87,343","80,654",Marshall Islands,2001,4,Hyundai HI (Ulsan),Schulte Group,In Service,,,
Container,Maersk Kithira,"6,802",TEU,"87,343","80,654",Marshall Islands,2001,8,Hyundai HI (Ulsan),A.P. Moller,In Service,,,
Container,MSC Ilona,"6,750",TEU,"85,890","75,590",Liberia,2001,9,Daewoo (DSME),Reederei C-P Offen,In Service,,,
Container,Shahraz,"6,572",TEU,"85,878","74,175",Iran,2008,8,HHIC (Yeongdo),IRISL,Damaged/Not in Service,,,
Container,Shabdis,"6,572",TEU,"85,878","74,175",Iran,2009,12,HHIC (Yeongdo),IRISL,In Service,,,
Container,Behta,"6,572",TEU,"85,878","74,175",Iran,2009,12,HHIC (Yeongdo),IRISL,In Service,,,
Container,MSC Vanessa,"6,750",TEU,"85,844","75,590",Panama,2003,2,Daewoo (DSME),MSC,In Service,,,
Container,MSC Ludovica,"6,750",TEU,"85,844","75,590",Panama,2003,4,Daewoo (DSME),NSB Niederelbe,In Service,,,
Container,MSC Florentina,"6,750",TEU,"85,844","75,590",Panama,2003,6,Daewoo (DSME),NSB Niederelbe,In Service,,,
Container,MSC Maureen,"6,750",TEU,"85,832","75,590",Panama,2003,8,Daewoo (DSME),NSB Niederelbe,In Service,,,
Container,Crete I,"6,540",TEU,"85,824","75,604",Liberia,2009,3,Hyundai HI (Ulsan),Embiricos Group,In Service,,,
Container,RDO Concord,"6,969",TEU,"85,824","73,819",Liberia,2009,7,Hyundai HI (Ulsan),D. Oltmann,In Service,,,
Container,RDO Concert,"6,969",TEU,"85,824","75,604",Liberia,2009,11,Hyundai HI (Ulsan),D. Oltmann,In Service,,,
Container,MSC Flaminia,"6,750",TEU,"85,823","75,590",Liberia,2001,8,Daewoo (DSME),Reederei C-P Offen,In Service,,,
Container,MSC Marina,"6,402",TEU,"85,806","73,819",Panama,2003,11,Hyundai HI (Ulsan),MSC,In Service,,,
Container,MSC Antonia,"6,969",TEU,"85,760","75,582",Liberia,2009,4,Hyundai HI (Ulsan),MSC,In Service,,,
Container,MSC Noa,"6,969",TEU,"85,760","75,582",Liberia,2009,5,Hyundai HI (Ulsan),MSC,In Service,,,
Container,Agios Dimitrios,"6,572",TEU,"85,701","74,175",Liberia,2011,2,HHIC (Yeongdo),Global Ship Lease,In Service,,Fitted,
Container,MSC Stella,"6,402",TEU,"85,680","73,819",Panama,2004,6,Hyundai Samho HI,MSC,In Service,,Fitted,
Container,Al Kharj,"6,921",TEU,"85,614","75,579",Liberia,2008,2,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Miramarin,"6,574",TEU,"85,523","73,779",Malta,2010,2,HHIC (Yeongdo),Cardiff Marine,In Service,,Fitted,
Container,Delaware Express,"6,921",TEU,"85,517","75,579",United States,2008,4,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Mayssan,"6,921",TEU,"85,517","75,579",Liberia,2008,5,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Al Manamah,"6,921",TEU,"85,517","75,579",Liberia,2008,6,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Jazan,"6,921",TEU,"85,463","75,579",Liberia,2008,7,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,CMA CGM Maupassant,"6,574",TEU,"85,450","73,779",Malta,2010,9,HHIC (Yeongdo),CMA CGM,In Service,,,
Container,CMA CGM Lamartine,"6,574",TEU,"85,446","73,779",Malta,2010,6,HHIC (Yeongdo),CMA CGM,In Service,,,
Container,Al Hilal,"6,921",TEU,"85,437","75,579",Liberia,2008,9,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Al Safat,"6,921",TEU,"85,437","75,579",Liberia,2008,1,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,CMA CGM Corneille,"6,574",TEU,"85,408","73,779",Liberia,2009,5,HHIC (Yeongdo),Zodiac Maritime,In Service,,,
Container,Northern Magnum,"6,750",TEU,"85,400","75,590",Madeira,2003,10,Daewoo (DSME),NVA Norddeutsche,In Service,,,
Container,Northern Magnitude,"6,750",TEU,"85,400","75,590",Madeira,2003,12,Daewoo (DSME),NVA Norddeutsche,In Service,,,
Container,Northern Majestic,"6,750",TEU,"85,400","75,590",Germany,2004,2,Daewoo (DSME),NVA Norddeutsche,In Service,,,
Container,Northern Monument,"6,750",TEU,"85,400","75,590",Madeira,2004,4,Daewoo (DSME),NVA Norddeutsche,In Service,,,
Container,Al Rawdah,"6,921",TEU,"85,326","75,579",Marshall Islands,2008,10,Hyundai HI (Ulsan),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,MSC Methoni,"6,724",TEU,"85,250","73,819",Liberia,2003,6,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,MSC Melissa,"6,730",TEU,"85,250","73,819",Panama,2002,1,Hyundai HI (Ulsan),MSC,In Service,,Fitted,
Container,MSC Marianna,"6,730",TEU,"85,250","73,819",Panama,2002,3,Hyundai HI (Ulsan),MSC,In Service,,,
Container,MSC Barbara,"6,730",TEU,"85,250","73,819",Panama,2002,5,Hyundai HI (Ulsan),MSC,In Service,,,
Container,MSC Michaela,"6,730",TEU,"85,250","73,819",Panama,2002,5,Hyundai HI (Ulsan),MSC,In Service,,,
Container,MSC Loretta,"6,730",TEU,"85,250","73,819",Panama,2002,7,Hyundai HI (Ulsan),MSC,In Service,,Fitted,
Container,Hyundai Singapore,"6,763",TEU,"85,250","74,651",Cyprus,2006,10,Hyundai HI (Ulsan),Navios Holdings,In Service,,,
Container,MSC Alessia,"6,750",TEU,"84,920","75,590",Liberia,2001,11,Daewoo (DSME),Reederei C-P Offen,In Service,,,
Container,MSC Laura,"6,750",TEU,"84,920","75,590",Panama,2002,1,Daewoo (DSME),MSC,In Service,,,
Container,MSC Luisa,"6,750",TEU,"84,920","75,590",Panama,2002,3,Daewoo (DSME),MSC,In Service,,Fitted,
Container,Maersk Memphis,"6,188",TEU,"84,868","74,642",Singapore,2007,1,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Denver,"6,200",TEU,"84,783","74,642",United States,2007,8,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Hartford,"6,200",TEU,"84,783","74,642",United States,2007,9,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Kensington,"6,200",TEU,"84,783","74,642",United States,2007,12,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Kinloss,"6,200",TEU,"84,783","74,642",United States,2008,3,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Detroit,"6,696",TEU,"84,783","74,642",United States,2008,5,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Pittsburgh,"6,696",TEU,"84,783","74,642",United States,2008,7,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Chicago,"6,188",TEU,"84,775","74,642",United States,2007,3,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Maersk Columbus,"6,188",TEU,"84,704","74,642",United States,2007,5,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,Kota Cahaya,"6,606",TEU,"84,700","76,097",Hong Kong,2012,8,Dalian Shipbuilding,PIL,In Service,,,
Container,Kota Cantik,"6,606",TEU,"84,700","76,097",Hong Kong,2012,9,Dalian Shipbuilding,PIL,In Service,,Fitted,
Container,Kota Cabar,"6,606",TEU,"84,700","76,097",Hong Kong,2012,11,Dalian Shipbuilding,PIL,In Service,,Fitted,
Container,Kota Cempaka,"6,606",TEU,"84,700","76,097",Singapore,2013,9,Dalian Shipbuilding,PIL,In Service,,Fitted,
Container,Kota Cepat,"6,606",TEU,"84,700","76,097",Singapore,2013,11,Dalian Shipbuilding,PIL,In Service,,,
Container,Maersk Atlanta,"6,188",TEU,"84,676","74,642",United States,2006,12,HHIC (Yeongdo),A.P. Moller,In Service,,,Eco – Electronic Engine
Container,President Cleveland,"6,552",TEU,"84,155","75,015",United States,2012,12,Jiangsu Rongsheng,CMA CGM,In Service,,,Eco – Electronic Engine
Container,President Truman,"6,552",TEU,"84,154","75,015",United States,2014,7,Jiangsu Rongsheng,CMA CGM,In Service,,,Eco – Electronic Engine
Container,Kota Carum,"6,606",TEU,"83,963","76,097",Hong Kong,2011,11,Dalian Shipbuilding,PIL,In Service,,Fitted,
Container,YM Mandate,"6,572",TEU,"83,400","73,675",Liberia,2010,5,HHIC (Yeongdo),Danaos Shipping,In Service,,,Eco – Electronic Engine
Container,YM Maturity,"6,572",TEU,"83,400","73,675",Liberia,2010,7,HHIC (Yeongdo),Danaos Shipping,In Service,,,Eco – Electronic Engine
Container,CMA CGM Nerval,"6,554",TEU,"83,319","72,884",Malta,2010,5,Sungdong SB,Danaos Shipping,In Service,,,
Container,CMA CGM Rabelais,"6,554",TEU,"83,317","72,884",Malta,2010,7,Sungdong SB,Danaos Shipping,In Service,,,
Container,CMA CGM Moliere,"6,554",TEU,"83,293","72,884",Malta,2009,9,Sungdong SB,Danaos Shipping,In Service,,,
Container,CMA CGM Musset,"6,554",TEU,"83,264","72,884",Malta,2010,3,Sungdong SB,Danaos Shipping,In Service,,,
Container,CMA CGM Racine,"6,554",TEU,"83,217","72,884",Malta,2010,8,Sungdong SB,Danaos Shipping,In Service,,,
Container,Sealand Illinois,"6,648",TEU,"81,577","74,583",Hong Kong,2000,12,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Sealand Michigan,"6,648",TEU,"81,574","74,583",Hong Kong,2000,10,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,York,"6,648",TEU,"81,462","74,661",Liberia,2000,5,Hyundai HI (Ulsan),Costamare Shipping,In Service,,Fitted,
Container,MSC Apollo,"6,492",TEU,"81,171","75,484",Cyprus,2002,11,I.H.I. (Kure),Cyprus Sea Lines,In Service,,Fitted,
Container,MSC Bosphorus,"6,492",TEU,"81,171","75,484",Cyprus,2003,2,I.H.I. (Kure),Cyprus Maritime Co,In Service,,Fitted,
Container,MSC Aquarius,"6,492",TEU,"81,171","75,484",Cyprus,2003,11,I.H.I. (Kure),Cyprus Sea Lines,In Service,,Fitted,
Container,Argus,"6,200",TEU,"81,171","75,484",Liberia,2004,2,I.H.I. (Kure),Costamare Shipping,In Service,,,
Container,Aries,"6,200",TEU,"81,171","75,484",Liberia,2004,7,I.H.I. (Kure),Costamare Shipping,In Service,,,
Container,Abyan,"6,500",TEU,"81,112","75,395",Iran,2008,4,Hyundai HI (Ulsan),IRISL,In Service,,,
Container,RDO Conception,"6,541",TEU,"81,099","73,934",Liberia,2006,8,Hyundai HI (Ulsan),D. Oltmann,In Service,,,Eco – Electronic Engine
Container,Maersk Kolkata,"6,644",TEU,"81,094","74,661",Hong Kong,2003,1,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Maersk Kingston,"6,644",TEU,"81,094","74,661",Hong Kong,2003,4,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Maersk Kalamata,"6,644",TEU,"81,094","74,661",Hong Kong,2003,6,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Kobe,"6,648",TEU,"81,094","71,340",Liberia,2000,6,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Sealand Washington,"6,648",TEU,"81,094","71,340",Hong Kong,2000,8,Hyundai HI (Ulsan),Costamare Shipping,In Service,,,
Container,Zardis,"6,500",TEU,"81,021","75,395",Iran,2008,10,Hyundai HI (Ulsan),IRISL,In Service,,,
Container,President FD Roosevelt,"6,589",TEU,"81,002","75,752",United States,2010,4,CSBC (Kaohsiung),CMA CGM,In Service,,,Eco – Electronic Engine
Container,Actuaria,"6,589",TEU,"81,002","75,752",Madeira,2009,10,CSBC (Kaohsiung),Peter Dohle,In Service,,,Eco – Electronic Engine
Container,Maipo,"6,589",TEU,"81,002","75,752",Liberia,2010,8,CSBC (Kaohsiung),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,DAL Kalahari,"6,589",TEU,"81,002","75,752",Madeira,2010,10,CSBC (Kaohsiung),John T. Essberger,In Service,,,Eco – Electronic Engine
Container,Mehuin,"6,589",TEU,"81,002","75,752",Liberia,2011,8,CSBC (Kaohsiung),Hapag-Lloyd,In Service,,,Eco – Electronic Engine
Container,Tokyo Bay,"6,612",TEU,"80,905","69,809",Liberia,2013,8,HHIC-Phil (Subic SY),Eastern Pacific Shpg,In Service,,Fitted,Eco – Electronic Engine
Container,Cap Andreas,"6,612",TEU,"80,905","69,809",Liberia,2013,8,HHIC-Phil (Subic SY),Zodiac Maritime,In Service,,,Eco – Electronic Engine
Container,SM Ningbo,"6,655",TEU,"80,866","74,962",Liberia,2006,9,Hyundai Samho HI,SM Group,In Service,,,Eco – Electronic Engine
Container,Maersk Ontario,"6,655",TEU,"80,855","74,962",Liberia,2006,7,Hyundai HI (Ulsan),SM Group,In Service,,,Eco – Electronic Engine
Container,SM Busan,"6,655",TEU,"80,855","74,962",South Korea,2007,1,Hyundai HI (Ulsan),SM Group,In Service,,,Eco – Electronic Engine
Container,Maersk Superior,"6,655",TEU,"80,855","74,962",Liberia,2007,2,Hyundai HI (Ulsan),SM Group,In Service,,,Eco – Electronic Engine
Container,Maersk Erie,"6,655",TEU,"80,855","74,962",Liberia,2007,12,Hyundai HI (Ulsan),SM Group,In Service,,,Eco – Electronic Engine
Container,KMTC Colombo,"6,655",TEU,"80,855","74,962",South Korea,2008,2,Hyundai HI (Ulsan),KMTC,In Service,,,Eco – Electronic Engine
Container,KMTC Mundra,"6,655",TEU,"80,855","74,962",South Korea,2008,2,Hyundai HI (Ulsan),KMTC,In Service,,,Eco – Electronic Engine
Container,Maersk Huron,"6,655",TEU,"80,811","74,962",Liberia,2006,10,Hyundai Samho HI,SM Group,In Service,,,Eco – Electronic Engine
Container,Cardiff,"6,612",TEU,"80,551","69,809",Liberia,2014,1,HHIC-Phil (Subic SY),Zodiac Maritime,In Service,,,Eco – Electronic Engine
Container,Swansea,"6,612",TEU,"80,529","69,809",Liberia,2014,1,HHIC-Phil (Subic SY),Zodiac Maritime,Idle,,,Eco – Electronic Engine
Container,Alexandra,"6,673",TEU,"80,350","71,021",Marshall Islands,2013,1,Hyundai Samho HI,Global Ship Lease,In Service,,Fitted,Eco – Electronic Engine
Container,X-Press Annapurna,"6,500",TEU,"80,282","76,928",Singapore,2008,7,Hyundai HI (Ulsan),Sea Consortium,In Service,,,Eco – Electronic Engine
Container,NYK Themis,"6,500",TEU,"80,282","76,928",Liberia,2008,10,Hyundai HI (Ulsan),Eastern Pacific Shpg,In Service,,Fitted,Eco – Electronic Engine
Container,ONE Theseus,"6,500",TEU,"80,282","76,928",Japan,2008,11,Hyundai HI (Ulsan),Nippon Yusen Kaisha,In Service,,,Eco – Electronic Engine
Container,NYK Triton,"6,500",TEU,"80,282","76,928",Panama,2008,12,Hyundai HI (Ulsan),Nippon Yusen Kaisha,In Service,,,Eco – Electronic Engine
